2.965813867636668508e-08 5.397067796335139889e-01 2.841872875578701496e-01 1.571069112809782986e-08 2.673315295216082896e-02
1.898080252546893533e-08 4.275731698877430764e-01 2.869616751559078693e-01 1.743428704503784491e-08 4.672539975647660437e-02
1.617125421831504400e-08 7.741170304118715206e-01 2.897360627539455891e-01 1.540408706508056032e-08 4.840892512326298164e-02
2.782021130167476594e-08 7.290880208991846745e-01 2.925104503519833088e-01 1.431390565542007336e-08 2.610247394745706870e-02
1.987886150779232531e-08 4.709123437426769865e-01 2.952848379500210285e-01 1.507401565535412409e-08 3.839064513194585804e-02
2.177941874180013508e-08 8.109799871099223623e-01 2.980592255480587482e-01 1.637936904594586868e-08 3.800936207431619696e-02
3.179952287157670631e-08 9.152550893438766710e-01 3.008336131460964680e-01 1.765952030926796808e-08 2.818765113256303453e-02
2.366161959757086326e-08 6.786264166220750127e-01 3.036080007441341877e-01 1.371426496492509657e-08 2.930142810502558287e-02
2.535100956627530999e-08 7.065072976731352483e-01 3.063823883421719074e-01 1.351638814563696196e-08 2.690737586689502525e-02
1.012325801884338304e-08 8.671134591978426620e-01 3.091567759402096272e-01 1.595111619360111840e-08 7.968886595676785700e-02
1.911982321791957595e-09 5.622478360983508283e-01 3.119311635382473469e-01 1.366365761945634928e-08 3.619340275471634172e-01
4.650251316309070301e-09 3.997767826364209132e-01 3.147055511362850666e-01 1.083834423945404993e-08 1.179004339559463765e-01
7.791973184594094563e-09 8.525433013100937041e-01 3.174799387343227863e-01 9.747640331820720149e-09 6.310506503903412501e-02
2.050251950708658110e-08 4.588144437934860154e-01 3.202543263323605061e-01 1.024051897642604676e-08 2.535182343408085709e-02
3.209280459764075731e-08 7.388103472155493900e-01 3.230287139303982258e-01 1.044111578649247595e-08 1.651682851382471617e-02
2.569256501465145726e-08 7.452314658858063545e-01 3.258031015284359455e-01 9.041575310374794823e-09 1.775854274887595993e-02
1.505541875423995424e-08 6.042708015681850231e-01 3.285774891264736652e-01 6.728127454488763446e-09 2.269427151703925713e-02
3.025970195975186990e-09 2.991046471923726191e-01 3.313518767245113850e-01 5.699279027379926307e-09 9.505772267877483916e-02
5.081920572961708209e-09 -3.331689613531354510e-01 3.341262643225491047e-01 5.820053261779548003e-09 5.790710776816809097e-02
1.008818213674563513e-08 -2.422301019031644354e-01 3.369006519205868244e-01 9.057275255727329606e-09 4.528891298112464048e-02
1.020615553682532861e-08 3.908937728644650694e-02 3.396750395186245441e-01 1.037834784853335540e-08 5.129487319368550291e-02
1.728106783423763699e-08 -5.564158441793766174e-01 3.424494271166622639e-01 9.442038004742107318e-09 2.760406484057982210e-02
1.452163062286896708e-08 -4.874120709300776566e-01 3.452238147146999836e-01 1.329044468103985374e-08 4.618198720641468469e-02
5.925311145424744130e-09 -4.431713437534583466e-01 3.479982023127377033e-01 1.618979096798761491e-08 1.385657095229744507e-01
